fact_id,LLaMA3-8B,LLaMA3-3B-Instruct,LLaMA3-1B-Instruct,LLaMA3-1B,LLaMA3-3B,LLaMA3-8B-Instruct
Believe in Me -> Israel Horovitz,100.0,100.0,75.0,100.0,0.0,75.0
Believer -> thrash metal,50.0,100.0,100.0,0.0,33.33333333333333,75.0
Bellino Giusto Ghirard -> Catholic Church,83.33333333333334,100.0,100.0,40.0,50.0,100.0
Belmont Abbey College -> Catholic Church,100.0,100.0,100.0,50.0,75.0,100.0
Beloved -> Toni Morrison,83.33333333333334,83.33333333333334,100.0,66.66666666666666,60.0,83.33333333333334
Below -> Darren Aronofsky,100.0,100.0,25.0,33.33333333333333,75.0,75.0
Benazir Bhutto -> politician,75.0,75.0,75.0,50.0,75.0,75.0
Benedito Domingos Vito Coscia -> Catholic Church,100.0,100.0,100.0,0.0,28.57142857142857,80.0
Benjamin Marc Ramaroson -> Catholic Church,100.0,100.0,50.0,75.0,16.666666666666664,80.0
Bennie Osler -> rugby union,100.0,100.0,100.0,50.0,0.0,100.0
Benny Napoleon -> Detroit,50.0,100.0,50.0,0.0,0.0,50.0
Berkeley -> Bobby Roth,100.0,100.0,100.0,62.5,50.0,100.0
Bernard Peiffer -> pianist,100.0,50.0,50.0,0.0,50.0,50.0
Bernard William Schmitt -> Catholic Church,75.0,100.0,100.0,0.0,0.0,0.0
Bernard Yago -> Catholic Church,80.0,100.0,100.0,0.0,0.0,83.33333333333334
Bernhard Winkler -> association football,50.0,100.0,100.0,100.0,100.0,50.0
Best Friends -> Barry Levinson,40.0,100.0,50.0,20.0,33.33333333333333,50.0
Best Friends -> Jacqueline Wilson,100.0,100.0,100.0,50.0,100.0,50.0
Best Friends -> Norman Jewison,100.0,100.0,100.0,50.0,50.0,50.0
Beth Gibbons -> pop music,90.0,100.0,90.0,0.0,40.0,100.0
Beth Hart -> singer-songwriter,70.0,66.66666666666666,77.77777777777779,0.0,44.44444444444444,60.0
Betrayed -> Bill Conti,100.0,100.0,83.33333333333334,50.0,33.33333333333333,33.33333333333333
Betty Francisco -> Little Rock,100.0,91.66666666666666,77.77777777777779,0.0,25.0,91.66666666666666
Bhagwan Dada -> Rakesh Roshan,100.0,,,0.0,0.0,
Bhimrao Ramji Ambedkar -> Buddhism,100.0,100.0,100.0,100.0,0.0,83.33333333333334
Bia -> Styx,100.0,100.0,100.0,0.0,50.0,83.33333333333334
Big -> Gary Ross,62.5,100.0,75.0,50.0,12.5,100.0
Big -> Penny Marshall,100.0,100.0,100.0,0.0,50.0,100.0
Big Business -> comedy film,83.33333333333334,100.0,100.0,66.66666666666666,0.0,100.0
Big City -> Frank Borzage,100.0,100.0,100.0,75.0,50.0,75.0
Big City Nights -> Rudolf Schenker,100.0,100.0,100.0,62.5,37.5,50.0
Bilal ibn Ribah -> Islam,0.0,50.0,100.0,0.0,0.0,0.0
Bill Clinton -> Baptists,83.33333333333334,100.0,100.0,100.0,50.0,83.33333333333334
Billa -> Yuvan Shankar Raja,75.0,100.0,100.0,66.66666666666666,50.0,75.0
Billy Carlson -> San Diego,83.33333333333334,83.33333333333334,66.66666666666666,0.0,0.0,66.66666666666666
Billy Flynn -> actor,83.33333333333334,83.33333333333334,83.33333333333334,40.0,33.33333333333333,83.33333333333334
Billy Joel -> singer-songwriter,100.0,100.0,100.0,0.0,0.0,100.0
Billy Lumley -> association football,66.66666666666666,100.0,100.0,75.0,33.33333333333333,100.0
Binary -> Michael Crichton,60.0,100.0,100.0,33.33333333333333,37.5,90.0
Bingo -> Jean-Claude Lord,36.36363636363637,91.66666666666666,75.0,42.857142857142854,33.33333333333333,58.333333333333336
Bird -> Clint Eastwood,100.0,100.0,71.42857142857143,41.66666666666667,56.25,81.25
Björn Böhning -> politician,100.0,83.33333333333334,100.0,75.0,83.33333333333334,66.66666666666666
Black Book -> Paul Verhoeven,100.0,100.0,100.0,83.33333333333334,83.33333333333334,83.33333333333334
Black Orchids -> Rex Stout,87.5,87.5,87.5,75.0,12.5,75.0
Black Patch -> Jerry Goldsmith,100.0,100.0,66.66666666666666,83.33333333333334,66.66666666666666,83.33333333333334
Blackboards -> Mohsen Makhmalbaf,57.14285714285714,100.0,83.33333333333334,71.42857142857143,50.0,87.5
Blair Thornton -> Vancouver,100.0,50.0,75.0,,0.0,75.0
Blood Test -> Jonathan Kellerman,100.0,100.0,100.0,100.0,100.0,50.0
Bloodtide -> Melvin Burgess,100.0,100.0,100.0,100.0,100.0,83.33333333333334
Blow -> Ted Demme,90.0,100.0,90.0,70.0,70.0,90.0
Blue Lantern Corps -> Geoff Johns,100.0,100.0,100.0,0.0,0.0,100.0
Blue Peter -> War Admiral,100.0,100.0,100.0,83.33333333333334,66.66666666666666,100.0
Bob Lanier -> basketball,100.0,100.0,100.0,50.0,0.0,100.0
Bobby -> Emilio Estévez,83.33333333333334,100.0,83.33333333333334,50.0,66.66666666666666,50.0
Bobby Laing -> association football,100.0,100.0,100.0,100.0,100.0,50.0
Bobby Windsor -> association football,75.0,100.0,100.0,75.0,75.0,75.0
Bol -> Shoaib Mansoor,83.33333333333334,91.66666666666666,75.0,33.33333333333333,41.66666666666667,75.0
Bone -> Larry Cohen,100.0,100.0,100.0,75.0,50.0,75.0
Boots -> Elmer Clifton,100.0,83.33333333333334,83.33333333333334,50.0,33.33333333333333,83.33333333333334
Borgore -> dubstep,83.33333333333334,100.0,83.33333333333334,50.0,16.666666666666664,66.66666666666666
Boss -> Jeet Ganguly,100.0,100.0,100.0,75.0,75.0,75.0
Boston College -> Catholic Church,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0
Boulevard Solitude -> Hans Werner Henze,87.5,100.0,100.0,100.0,37.5,62.5
Bourbon Restoration -> Catholic Church,100.0,100.0,100.0,33.33333333333333,33.33333333333333,100.0
Boutheina Jabnoun -> journalist,75.0,50.0,50.0,25.0,0.0,50.0
Boy -> Roald Dahl,100.0,100.0,100.0,100.0,100.0,100.0
Boy Meets Dog -> Walter Lantz,100.0,100.0,50.0,25.0,75.0,50.0
Boycott -> Mohsen Makhmalbaf,75.0,100.0,100.0,50.0,25.0,100.0
Boys -> James Salter,100.0,100.0,100.0,0.0,50.0,50.0
Brad Delp -> rock music,50.0,83.33333333333334,83.33333333333334,0.0,0.0,33.33333333333333
Bradford -> Bradford,100.0,100.0,100.0,25.0,50.0,100.0
Brake -> Poul Anderson,100.0,100.0,100.0,50.0,75.0,50.0
Brand -> Henrik Ibsen,75.0,100.0,100.0,50.0,50.0,75.0
Brand New -> alternative rock,75.0,100.0,100.0,25.0,25.0,100.0
Brand New Day -> Van Morrison,85.71428571428571,100.0,100.0,57.14285714285714,50.0,85.71428571428571
Brandon Bays -> United States of America,100.0,100.0,90.0,16.666666666666664,10.0,50.0
Brazil -> Tom Stoppard,100.0,100.0,87.5,85.71428571428571,75.0,62.5
Breaker -> heavy metal,50.0,75.0,100.0,25.0,25.0,50.0
Breaking News -> Michael Jackson,100.0,100.0,100.0,50.0,100.0,100.0
Breaking Point -> Bob Clark,50.0,100.0,75.0,25.0,50.0,75.0
Breath -> Kim Ki-duk,83.33333333333334,100.0,100.0,20.0,50.0,66.66666666666666
Brent Maddock -> United States of America,50.0,100.0,100.0,0.0,0.0,50.0
Brian Eno -> composer,100.0,66.66666666666666,66.66666666666666,0.0,33.33333333333333,83.33333333333334
Brian Kerwin -> Chicago,100.0,87.5,100.0,50.0,25.0,87.5
Brice Dulin -> rugby union,66.66666666666666,100.0,100.0,33.33333333333333,33.33333333333333,50.0
Bridge -> J-pop,100.0,100.0,100.0,0.0,16.666666666666664,100.0
Brighton Beach Memoirs -> Neil Simon,100.0,100.0,100.0,66.66666666666666,33.33333333333333,83.33333333333334
Brigitte Bardot -> actor,50.0,100.0,100.0,0.0,0.0,0.0
Bring Me the Head of Prince Charming -> Robert Sheckley,75.0,100.0,100.0,100.0,100.0,75.0
Broadway -> George Abbott,87.5,100.0,87.5,62.5,37.5,100.0
Broken -> Kelley Armstrong,100.0,100.0,100.0,100.0,87.5,87.5
Broken -> Trent Reznor,100.0,100.0,100.0,50.0,50.0,100.0
Brooklyn -> Nick Hornby,100.0,100.0,100.0,75.0,75.0,50.0
Bruce Cockburn -> composer,100.0,100.0,100.0,100.0,100.0,50.0
Bruce Collie -> Nuremberg,100.0,100.0,100.0,50.0,75.0,75.0
Brunei Barracudas -> basketball,83.33333333333334,100.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666
Brussels Capital Region -> City of Brussels,100.0,100.0,100.0,0.0,0.0,100.0
"Brutti, sporchi e cattivi -> Ettore Scola",83.33333333333334,100.0,83.33333333333334,40.0,33.33333333333333,83.33333333333334
Buckskin Mountain State Park -> United States of America,100.0,100.0,100.0,66.66666666666666,0.0,50.0
Buddha -> Osamu Tezuka,75.0,100.0,100.0,83.33333333333334,50.0,75.0
Buffalo Memorial Auditorium -> basketball,100.0,100.0,100.0,0.0,0.0,100.0
Buford High School -> United States of America,100.0,100.0,100.0,0.0,50.0,83.33333333333334
Bulgaria -> Sofia,100.0,100.0,100.0,100.0,50.0,75.0
Bullet -> horror literature,100.0,50.0,100.0,50.0,50.0,50.0
Bullet to the Head -> action film,100.0,100.0,100.0,20.0,33.33333333333333,83.33333333333334
Bunny -> Tom Waits,66.66666666666666,100.0,83.33333333333334,50.0,33.33333333333333,83.33333333333334
Buono! 2 -> J-pop,100.0,83.33333333333334,100.0,0.0,0.0,50.0
Buried -> Thomas Schnauz,100.0,100.0,100.0,30.0,40.0,100.0
Business is business -> Octave Mirbeau,100.0,100.0,100.0,33.33333333333333,66.66666666666666,100.0
Butterfly -> Ennio Morricone,100.0,100.0,100.0,50.0,33.33333333333333,66.66666666666666
Butterfly Kiss -> Frank Cottrell-Boyce,100.0,100.0,100.0,33.33333333333333,0.0,75.0
By Indian Post -> John Ford,0.0,,,,100.0,100.0
C. E. Webber -> playwright,50.0,100.0,100.0,100.0,50.0,75.0
C. L. Blast -> soul music,33.33333333333333,83.33333333333334,100.0,0.0,0.0,83.33333333333334
C.D. Federal -> association football,100.0,100.0,100.0,100.0,100.0,100.0
Cable -> Cyclops,100.0,100.0,100.0,100.0,0.0,100.0
Cadmus -> Telephassa,100.0,100.0,50.0,0.0,50.0,100.0
Caesar Baronius -> Catholic Church,83.33333333333334,100.0,100.0,100.0,16.666666666666664,66.66666666666666
Cairo Governorate -> Cairo,100.0,100.0,100.0,66.66666666666666,75.0,100.0
Cake -> Sean McNamara,50.0,100.0,75.0,50.0,50.0,50.0
Calendar -> Atom Egoyan,100.0,100.0,83.33333333333334,100.0,33.33333333333333,66.66666666666666
California Lutheran University -> Evangelical Lutheran Church in America,100.0,100.0,100.0,100.0,50.0,100.0
Cam Brown -> ice hockey,85.71428571428571,100.0,100.0,40.0,25.0,50.0
Cam Ward -> ice hockey,50.0,100.0,100.0,50.0,0.0,50.0
Camden -> United States of America,100.0,100.0,100.0,25.0,50.0,50.0
Can -> Krautrock,83.33333333333334,83.33333333333334,83.33333333333334,80.0,33.33333333333333,50.0
Can't Let Go -> Mariah Carey,100.0,100.0,100.0,70.0,50.0,100.0
Canada -> traditional music,100.0,100.0,0.0,0.0,50.0,100.0
Canada women's national field hockey team -> field hockey,100.0,100.0,100.0,0.0,80.0,90.0
Canton of Bern -> Bern,100.0,100.0,100.0,50.0,33.33333333333333,83.33333333333334
Canton of Geneva -> Geneva,100.0,100.0,100.0,0.0,0.0,100.0
Capriccio espagnol -> Nikolai Rimsky-Korsakov,100.0,100.0,100.0,72.72727272727273,66.66666666666666,91.66666666666666
Care -> Chris Chibnall,100.0,100.0,50.0,50.0,0.0,100.0
Career Opportunities -> John Hughes,75.0,100.0,100.0,75.0,25.0,75.0
Carefree -> Irving Berlin,100.0,100.0,100.0,62.5,12.5,50.0
Caribbean Sunset -> John Cale,100.0,100.0,100.0,50.0,25.0,50.0
Carl Hagelin -> ice hockey,100.0,100.0,100.0,75.0,50.0,75.0
Carl Linnaeus -> physician,100.0,100.0,100.0,100.0,100.0,100.0
Carlisle United F.C. -> red,50.0,100.0,50.0,50.0,50.0,50.0
Carlo Curis -> Catholic Church,75.0,100.0,100.0,75.0,0.0,100.0
Carlos -> Olivier Assayas,100.0,100.0,100.0,100.0,100.0,50.0
Carlos María Ramírez -> politician,100.0,83.33333333333334,100.0,20.0,16.666666666666664,50.0
Carlos Nieto -> La Plata,100.0,100.0,75.0,33.33333333333333,75.0,100.0
Carolyn Eisele -> mathematician,100.0,100.0,100.0,50.0,25.0,75.0
Carousel -> Oscar Hammerstein II,100.0,100.0,100.0,50.0,50.0,50.0
Carrie -> Brian De Palma,100.0,100.0,100.0,100.0,50.0,50.0
Carson River -> United States of America,66.66666666666666,100.0,100.0,0.0,16.666666666666664,83.33333333333334
Carsten Carlsen -> pianist,100.0,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
Carsten Hemmingsen -> association football,100.0,100.0,100.0,75.0,75.0,100.0
Castle -> David Macaulay,87.5,100.0,75.0,100.0,50.0,62.5
Catherine Tishem -> Norwich,100.0,100.0,33.33333333333333,0.0,25.0,50.0
Catholic Theological Union -> Catholic Church,50.0,100.0,100.0,100.0,100.0,100.0
Cats -> Andrew Lloyd Webber,100.0,100.0,100.0,75.0,37.5,62.5
Cecil Warren -> Anglicanism,83.33333333333334,100.0,100.0,33.33333333333333,50.0,66.66666666666666
Celebrity -> Woody Allen,83.33333333333334,83.33333333333334,66.66666666666666,66.66666666666666,50.0,83.33333333333334
Century -> Stephen Poliakoff,100.0,100.0,100.0,50.0,50.0,100.0
Ceremony -> Leslie Marmon Silko,50.0,50.0,50.0,33.33333333333333,25.0,50.0
Chair de poule -> James Hadley Chase,100.0,100.0,100.0,33.33333333333333,50.0,50.0
Challenge -> Ilaiyaraaja,83.33333333333334,100.0,100.0,66.66666666666666,41.66666666666667,66.66666666666666
Chance the Rapper -> Chicago,100.0,100.0,100.0,100.0,0.0,100.0
Chances Are -> Maurice Jarre,100.0,100.0,100.0,100.0,100.0,100.0
Chaotic -> Kelley Armstrong,100.0,100.0,75.0,50.0,75.0,100.0
Chariots of Fire -> Vangelis,100.0,100.0,100.0,83.33333333333334,33.33333333333333,100.0
Charites -> Zeus,75.0,75.0,100.0,75.0,75.0,75.0
Charity -> Len Deighton,90.0,100.0,80.0,55.55555555555556,60.0,80.0
Charles Combe -> physician,75.0,66.66666666666666,83.33333333333334,50.0,33.33333333333333,66.66666666666666
Charles Hammock -> Philadelphia,100.0,100.0,100.0,50.0,0.0,50.0
Charles Martin Smith -> actor,100.0,100.0,75.0,0.0,50.0,75.0
Charles Washington -> Mary Ball Washington,100.0,100.0,100.0,90.0,80.0,100.0
Charles of Valois -> Philip III of France,75.0,75.0,100.0,75.0,0.0,100.0
Charlie Davis -> New York City,83.33333333333334,100.0,66.66666666666666,0.0,50.0,66.66666666666666
Charlton Athletic F.C. -> red,50.0,100.0,100.0,50.0,50.0,50.0
Charulata -> Satyajit Ray,100.0,100.0,62.5,37.5,62.5,100.0
Chase -> Dean Koontz,50.0,75.0,100.0,25.0,50.0,50.0
Chase -> Giorgio Moroder,20.0,90.0,70.0,10.0,30.0,60.0
Chef -> Jon Favreau,100.0,100.0,100.0,0.0,50.0,100.0
Cheltenham Town F.C. -> association football,100.0,100.0,100.0,75.0,75.0,75.0
Cherry -> comedy film,100.0,75.0,100.0,25.0,50.0,50.0
Chertsey Town F.C. -> association football,100.0,80.0,100.0,50.0,40.0,80.0
Chibi Maruko-chan -> Momoko Sakura,100.0,100.0,100.0,66.66666666666666,16.666666666666664,50.0
Childhood -> Leo Tolstoy,83.33333333333334,100.0,100.0,50.0,50.0,83.33333333333334
Chile -> Santiago,83.33333333333334,100.0,100.0,100.0,66.66666666666666,100.0
China -> John Farrow,100.0,100.0,100.0,33.33333333333333,50.0,100.0
Chitra Bahadur K.C. -> politician,100.0,62.5,100.0,83.33333333333334,57.14285714285714,50.0
Chocolate -> Prachya Pinkaew,100.0,100.0,50.0,75.0,75.0,100.0
Choir monk -> Catholic Church,100.0,100.0,100.0,100.0,25.0,100.0
Chris Jericho -> actor,90.0,70.0,80.0,62.5,50.0,50.0
Chris Penn -> Leo Penn,100.0,100.0,100.0,0.0,0.0,50.0
"Christen, ätzet diesen Tag, BWV 63 -> Johann Sebastian Bach",62.5,100.0,100.0,100.0,87.5,87.5
Christian Lee -> association football,50.0,100.0,100.0,100.0,50.0,100.0
Christian Vaquero -> Montevideo,87.5,100.0,75.0,0.0,37.5,100.0
Christmas Tree -> Lady Gaga,100.0,100.0,100.0,100.0,50.0,66.66666666666666
Christopher Butson -> priest,100.0,75.0,100.0,50.0,50.0,75.0
Chronicles of the Sword -> adventure game,50.0,100.0,100.0,66.66666666666666,0.0,75.0
Church of Norway -> Lutheranism,83.33333333333334,100.0,100.0,100.0,16.666666666666664,66.66666666666666
City Municipality of Celje -> Celje,100.0,100.0,100.0,25.0,25.0,100.0
City Of -> David Greenwalt,100.0,100.0,100.0,50.0,50.0,100.0
City Slickers -> comedy film,100.0,50.0,75.0,50.0,50.0,75.0
City of Beautiful Nonsense -> Adrian Brunel,50.0,100.0,50.0,50.0,50.0,0.0
Claire Adams -> actor,77.77777777777779,70.0,90.0,44.44444444444444,50.0,60.0
Claire Berlinski -> journalist,100.0,100.0,50.0,50.0,0.0,50.0
Clarence Beck -> Harrisburg,100.0,100.0,83.33333333333334,50.0,50.0,83.33333333333334
Clarrie Millar -> Adelaide,100.0,66.66666666666666,25.0,0.0,75.0,100.0
Classified -> pop music,75.0,100.0,100.0,66.66666666666666,0.0,100.0
Claude Lorrain -> landscape art,25.0,100.0,100.0,0.0,0.0,50.0
Claudio Costamagna -> Milan,100.0,100.0,75.0,66.66666666666666,25.0,100.0
Claus Schenk Graf von Stauffenberg -> Catholic Church,100.0,100.0,100.0,100.0,40.0,100.0
Clean -> Olivier Assayas,50.0,83.33333333333334,83.33333333333334,50.0,33.33333333333333,66.66666666666666
Clement Baker -> politician,100.0,50.0,50.0,50.0,50.0,75.0
Clemente Isnard -> Catholic Church,100.0,100.0,100.0,0.0,50.0,75.0
Clerk -> Manoj Kumar,50.0,100.0,100.0,0.0,50.0,50.0
Close My Eyes -> Stephen Poliakoff,90.0,100.0,100.0,70.0,40.0,70.0
Closer -> Patrick Marber,91.66666666666666,100.0,100.0,45.45454545454545,63.63636363636363,58.333333333333336
Cloud Atlas -> Tom Tykwer,50.0,100.0,75.0,33.33333333333333,50.0,100.0
Cocktail -> J. Peter Robinson,100.0,100.0,100.0,100.0,16.666666666666664,50.0
Coji-Coji -> Momoko Sakura,100.0,100.0,100.0,100.0,50.0,100.0
Colin James -> Anglicanism,50.0,100.0,100.0,100.0,0.0,100.0
Colorado -> Joseph Kane,100.0,100.0,100.0,100.0,50.0,50.0
Come On Over -> Conor McPherson,75.0,100.0,100.0,100.0,0.0,100.0
Come and Get It -> Paul McCartney,100.0,100.0,100.0,75.0,25.0,100.0
Commissioner -> Shaji Kailas,100.0,100.0,50.0,50.0,50.0,50.0
Common Jasmin Orange -> Jay Chou,50.0,100.0,100.0,100.0,0.0,50.0
Commonwealth of England -> London,100.0,100.0,100.0,100.0,0.0,100.0
Commonwealth of Independent States -> Minsk,100.0,100.0,100.0,66.66666666666666,100.0,100.0
Commonwealth of the Philippines -> Manila,100.0,100.0,100.0,100.0,100.0,100.0
Company -> Stephen Sondheim,100.0,100.0,100.0,87.5,12.5,75.0
Compliance -> Craig Zobel,75.0,87.5,50.0,66.66666666666666,50.0,75.0
"Concerto for Flute, Harp, and Orchestra -> Wolfgang Amadeus Mozart",100.0,100.0,100.0,100.0,0.0,50.0
Condition -> Amir Naderi,100.0,100.0,100.0,0.0,0.0,50.0
Condorman -> Charles Jarrott,100.0,100.0,100.0,83.33333333333334,83.33333333333334,83.33333333333334
Conrad Weiser -> diplomat,87.5,75.0,62.5,62.5,25.0,50.0
Consequences -> Rudyard Kipling,100.0,100.0,100.0,100.0,0.0,50.0
Console -> electronic music,75.0,100.0,100.0,0.0,50.0,50.0
"Constantine I, King of Armenia -> Keran, Queen of Armenia",100.0,100.0,100.0,25.0,100.0,100.0
Container -> Lukas Moodysson,100.0,100.0,100.0,75.0,25.0,50.0
Continental -> Malcolm Ingram,87.5,100.0,83.33333333333334,28.57142857142857,50.0,75.0
Contract -> Ram Gopal Varma,75.0,100.0,87.5,50.0,62.5,62.5
Control -> William Goldman,100.0,100.0,85.71428571428571,64.28571428571429,57.14285714285714,92.85714285714286
Conviction -> Tony Goldwyn,50.0,100.0,100.0,0.0,0.0,50.0
Cookie's Fortune -> Robert Altman,83.33333333333334,83.33333333333334,66.66666666666666,0.0,0.0,83.33333333333334
Cool It -> television comedy,91.66666666666666,91.66666666666666,100.0,50.0,25.0,75.0
Coquette -> Mary Pickford,62.5,100.0,62.5,25.0,75.0,100.0
Corby Town F.C. -> association football,91.66666666666666,91.66666666666666,100.0,63.63636363636363,66.66666666666666,66.66666666666666
Cord -> Sidney J. Furie,100.0,75.0,100.0,50.0,50.0,75.0
Cornell College -> United Methodist Church,100.0,100.0,100.0,0.0,25.0,100.0
Cosmo Francesco Ruppi -> Catholic Church,66.66666666666666,100.0,83.33333333333334,80.0,16.666666666666664,83.33333333333334
Couch -> Andy Warhol,83.33333333333334,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
County Dublin -> Dublin,75.0,100.0,100.0,100.0,25.0,100.0
Course of the Klamath River -> United States of America,87.5,100.0,100.0,33.33333333333333,37.5,100.0
Cousin Bobby -> Jonathan Demme,100.0,100.0,100.0,100.0,50.0,100.0
Coventry City F.C. -> association football,75.0,75.0,100.0,37.5,87.5,62.5
Coventry City F.C. -> sky blue,50.0,50.0,50.0,100.0,0.0,50.0
Cover -> Bill Duke,100.0,100.0,100.0,50.0,50.0,83.33333333333334
Crash -> Howard Shore,75.0,100.0,75.0,75.0,50.0,50.0
Crave -> Sarah Kane,66.66666666666666,100.0,100.0,66.66666666666666,40.0,66.66666666666666
Crazy -> William Peter Blatty,66.66666666666666,100.0,50.0,40.0,60.0,66.66666666666666
Crease -> cricket,100.0,100.0,100.0,83.33333333333334,33.33333333333333,50.0
Creation -> Gore Vidal,75.0,100.0,75.0,71.42857142857143,50.0,75.0
Crime Zone -> Luis Llosa,70.0,100.0,70.0,60.0,10.0,60.0
Crisis -> Ingmar Bergman,100.0,100.0,85.71428571428571,57.14285714285714,50.0,66.66666666666666
Crystal Shawanda -> country music,75.0,75.0,100.0,50.0,50.0,100.0
Cube -> first-person shooter,100.0,80.0,100.0,50.0,20.0,90.0
Cue Ball Cat -> Scott Bradley,87.5,100.0,100.0,37.5,25.0,50.0
Curaçao -> Willemstad,87.5,87.5,100.0,100.0,50.0,75.0
Current -> Devi Sri Prasad,88.88888888888889,100.0,100.0,20.0,40.0,90.0
Curtains -> John Kander,50.0,100.0,83.33333333333334,50.0,50.0,50.0
Czech Republic -> Prague,100.0,100.0,100.0,0.0,100.0,100.0
Czechoslovakia -> Prague,100.0,100.0,100.0,0.0,100.0,100.0
Cześniki-Kolonia Górna -> Poland,100.0,100.0,100.0,0.0,100.0,50.0
Da -> Hugh Leonard,75.0,100.0,75.0,50.0,50.0,100.0
Da -> Julie Corman,100.0,100.0,50.0,50.0,50.0,50.0
Dad -> James Horner,75.0,100.0,75.0,25.0,75.0,75.0
Daddy -> Allu Aravind,50.0,75.0,50.0,25.0,50.0,50.0
Daddy -> Danielle Steel,50.0,100.0,75.0,25.0,75.0,50.0
Damage -> Josephine Hart,85.71428571428571,100.0,100.0,50.0,57.14285714285714,71.42857142857143
Damian Wayne -> Batman,100.0,100.0,100.0,0.0,66.66666666666666,66.66666666666666
Damla Çakıroğlu -> volleyball,83.33333333333334,83.33333333333334,100.0,0.0,33.33333333333333,50.0
Dan -> Jacob,100.0,100.0,100.0,0.0,0.0,100.0
Dance a Little Closer -> Charles Strouse,100.0,83.33333333333334,100.0,100.0,40.0,50.0
Dangerous -> Michael Jackson,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666
